ANO_OCORRENCIA;MES_OCORRENCIA;UF;MUNICIPIO;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;TIPO_OCORRENCIA;MAIS_1000_MIL_HAB;TOTAL
2024;06;GO;GOIÂNIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;06;GO;GOIÂNIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;06;GO;GOIÂNIA                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Extravio/Perda de Arma de Fogo                                            ;S;2
2024;06;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;06;GO;GOIÂNIA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;GO;GOIÂNIA                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;S;1
2024;06;GO;GOIÂNIA                            ;Rifle                                             ;ITAJUBÁ (FÁBRICA DE ITAJUBÁ)                                          ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;06;GO;ITUMBIARA                          ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Apostilada no Exercito                                                    ;S;1
2024;06;GO;MONTES CLAROS DE GOIÁS             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;GO;NIQUELÂNDIA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;GO;PIRES DO RIO                       ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Campanha do Desarmamento                                                  ;N;1
2024;06;GO;PIRES DO RIO                       ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Campanha do Desarmamento                                                  ;N;1
2024;06;GO;PIRES DO RIO                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.45 ACP                                           ;Campanha do Desarmamento                                                  ;N;1
2024;06;GO;PONTALINA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;GO;TRINDADE                           ;Revolver                                          ;SMITH & WESSON                                                        ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;GO;TRINDADE                           ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;S;1
2024;06;GO;URUAÇU                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;GO;VALPARAÍSO DE GOIÁS                ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;06;GO;ÁGUAS LINDAS DE GOIÁS              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Remetida ao Exército para destruição                                      ;S;1
2024;06;MA;ALTO ALEGRE DO MARANHÃO            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MA;GRAJAÚ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MA;SÃO JOSÉ DE RIBAMAR                ;Rifle                                             ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;06;MG;BAMBUÍ                             ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;28                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MG;BELO HORIZONTE                     ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Furto de Arma de Fogo                                                     ;S;2
2024;06;MG;BELO HORIZONTE                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Extravio/Perda de Arma de Fogo                                            ;S;2
2024;06;MG;BELO HORIZONTE                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;2
2024;06;MG;BELO HORIZONTE                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Furto de Arma de Fogo                                                     ;S;2
2024;06;MG;BELO HORIZONTE                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Campanha do Desarmamento                                                  ;S;1
2024;06;MG;BELO HORIZONTE                     ;Revolver                                          ;INA (INDÚSTRIA NACIONAL DE ARMAS)                                     ;.32                                               ;Extravio/Perda de Arma de Fogo                                            ;S;2
2024;06;MG;BELO HORIZONTE                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;MG;BELO HORIZONTE                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;MG;BELO HORIZONTE                     ;Rifle                                             ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Extravio/Perda de Arma de Fogo                                            ;S;2
2024;06;MG;CARANGOLA                          ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MG;CATAGUASES                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;2
2024;06;MG;CONTAGEM                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9x19mm                                            ;Sub Judice                                                                ;S;1
2024;06;MG;CONTAGEM                           ;Revolver                                          ;SMITH & WESSON                                                        ;.38                                               ;Roubo de Arma de Fogo                                                     ;S;2
2024;06;MG;CONTAGEM                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Roubo de Arma de Fogo                                                     ;S;2
2024;06;MG;CORONEL FABRICIANO                 ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Furto de Arma de Fogo                                                     ;S;1
2024;06;MG;ESMERALDAS                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Extravio/Perda de Arma de Fogo                                            ;N;2
2024;06;MG;GOVERNADOR VALADARES               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;MG;GOVERNADOR VALADARES               ;Revolver                                          ;SMITH & WESSON                                                        ;.32                                               ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;MG;IBIRITÉ                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Furto de Arma de Fogo                                                     ;S;2
2024;06;MG;ITABIRA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;MG;MATUTINA                           ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.32                                               ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;06;MG;MONTES CLAROS                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;06;MG;PAULA CÂNDIDO                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MG;PIRAPORA                           ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MG;PIRAÚBA                            ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;.40 S&W                                           ;Campanha do Desarmamento                                                  ;N;1
2024;06;MG;PIRAÚBA                            ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Campanha do Desarmamento                                                  ;N;1
2024;06;MG;RIO DO PRADO                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Recuperação de Arma de Fogo                                               ;N;1
2024;06;MG;SANTA HELENA DE MINAS              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MG;TEÓFILO OTONI                      ;Revolver                                          ;TORRES                                                                ;.22 LR                                            ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;MG;TIMÓTEO                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MG;TUPACIGUARA                        ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MG;TUPACIGUARA                        ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;06;MG;UBERABA                            ;Espingarda                                        ;PARKER-BROTHERS                                                       ;12                                                ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;MG;UBERLÂNDIA                         ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;06;MS;APARECIDA DO TABOADO               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Remetida ao Exército para destruição                                      ;N;2
2024;06;MS;CAMPO GRANDE                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;2
2024;06;MS;CAMPO GRANDE                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Remetida ao Exército para destruição                                      ;S;1
2024;06;MS;CAMPO GRANDE                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;06;MS;CAMPO GRANDE                       ;Revolver                                          ;SMITH & WESSON                                                        ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;MS;CAMPO GRANDE                       ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;MS;CAMPO GRANDE                       ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Remetida ao Exército para destruição                                      ;S;1
2024;06;MS;PEDRO GOMES                        ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;MT;ALTA FLORESTA                      ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;ALTA FLORESTA                      ;Rifle                                             ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38 SPL                                           ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;APIACÁS                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;CARLINDA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;CLÁUDIA                            ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;CLÁUDIA                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;COLÍDER                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Extravio/Perda de Arma de Fogo                                            ;N;2
2024;06;MT;CUIABÁ                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Furto de Arma de Fogo                                                     ;S;1
2024;06;MT;DIAMANTINO                         ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;N;2
2024;06;MT;ITAÚBA                             ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Apostilada no Exercito                                                    ;N;2
2024;06;MT;JUARA                              ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Espingarda                                        ;ARMSAN SILAH A.S.                                                     ;12                                                ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;36/.22LR (duplo cano)                             ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;JUARA                              ;Rifle                                             ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MT;MARCELÂNDIA                        ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;MARCELÂNDIA                        ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;MARCELÂNDIA                        ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;MARCELÂNDIA                        ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;NOBRES                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apostilada no Exercito                                                    ;N;2
2024;06;MT;PORTO DOS GAÚCHOS                  ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Furto de Arma de Fogo                                                     ;N;1
2024;06;MT;SINOP                              ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SINOP                              ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Roubo de Arma de Fogo                                                     ;S;1
2024;06;MT;SINOP                              ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;20                                                ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SINOP                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SINOP                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SINOP                              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SINOP                              ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;06;MT;SORRISO                            ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;6
2024;06;MT;SORRISO                            ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;SORRISO                            ;Espingarda                                        ;MOSSBERG (O.F. MOSSBERG & SONS)                                       ;12                                                ;Apostilada no Exercito                                                    ;N;2
2024;06;MT;SORRISO                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;SORRISO                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Apostilada no Exercito                                                    ;N;3
2024;06;MT;SORRISO                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apostilada no Exercito                                                    ;N;4
2024;06;MT;SORRISO                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;SORRISO                            ;Rifle                                             ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;TABAPORÃ                           ;Pistola                                           ;CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ;.380                                              ;Remetida ao Exército para destruição                                      ;N;1
2024;06;MT;TABAPORÃ                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.22 MAGNUM                                        ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;VERA                               ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;VERA                               ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;N;1
2024;06;MT;VÁRZEA GRANDE                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;6,35mm                                            ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;MT;ÁGUA BOA                           ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.357 Mag                                          ;Furto de Arma de Fogo                                                     ;N;1
2024;06;PA;ANANINDEUA                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PA;ANANINDEUA                         ;Revolver                                          ;BULL-DOG                                                              ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;PA;ANANINDEUA                         ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40                                               ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PA;BELÉM                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Roubo de Arma de Fogo                                                     ;S;1
2024;06;PA;BELÉM                              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;06;PA;MARITUBA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;PA;MEDICILÂNDIA                       ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;06;PA;PARAUAPEBAS                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Campanha do Desarmamento                                                  ;S;1
2024;06;PA;SANTA ISABEL DO PARÁ               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;2
2024;06;PA;XINGUARA                           ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;28                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PB;CABEDELO                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;06;PB;CAMPINA GRANDE                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Remetida ao Exército para destruição                                      ;S;1
2024;06;PB;ITAPOROROCA                        ;Espingarda                                        ;ESPANOLA                                                              ;28                                                ;Apostilada no Exercito                                                    ;N;1
2024;06;PB;JOÃO PESSOA                        ;Carabina                                          ;BRIGADE (Brigade Manufacturing)                                       ;9x19mm                                            ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;PB;JOÃO PESSOA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2024;06;PB;JOÃO PESSOA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;3
2024;06;PB;JOÃO PESSOA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Remetida ao Exército para destruição                                      ;S;1
2024;06;PB;JOÃO PESSOA                        ;Revolver                                          ;SMITH & WESSON                                                        ;.38                                               ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PB;LAGOA SECA                         ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;06;PB;SANTA RITA                         ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PB;SANTA RITA                         ;Rifle                                             ;WINCHESTER                                                            ;.44 Magnum                                        ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PB;SAPÉ                               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PB;ÁGUA BRANCA                        ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;12                                                ;Campanha do Desarmamento                                                  ;N;1
2024;06;PE;GARANHUNS                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;06;PE;JABOATÃO DOS GUARARAPES            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Recuperação de Arma de Fogo                                               ;S;1
2024;06;PE;PETROLINA                          ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;36                                                ;Remetida ao Exército para destruição                                      ;S;1
2024;06;PE;RECIFE                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apostilada no Exercito                                                    ;S;1
2024;06;PI;ACAUÃ                              ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PI;ALTOS                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;06;PI;BOM JESUS                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PI;CAMPO MAIOR                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PI;CORRENTE                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Remetida ao Exército para destruição                                      ;N;1
2024;06;PI;CORRENTE                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;06;PI;SÃO JOÃO DO PIAUÍ                  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;06;PI;TERESINA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;06;PI;TERESINA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Remetida ao Exército para destruição                                      ;S;1
