"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"2014","04","MG","DIVINÓPOLIS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2014","04","MG","DIVINÓPOLIS","Pistola","SCHMEISSER & SIMPSON",".22 LR","Apostilada no Exercito","S",1
"2014","04","MG","ESMERALDAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2014","04","MG","ESTIVA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Campanha do Desarmamento","N",1
"2014","04","MG","FORMIGA","Revolver","SMITH & WESSON",".32","Campanha do Desarmamento","N",1
"2014","04","MG","FRANCISCO SÁ","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2014","04","MG","FRONTEIRA","Revolver","TAURUS ARMAS S.A.",".32","Remetida ao Exército para destruição","N",1
"2014","04","MG","GOVERNADOR VALADARES","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2014","04","MG","ITABIRITO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MG","ITAPECERICA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Furto de Arma de Fogo","N",1
"2014","04","MG","ITAPECERICA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","MG","ITAÚNA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","N",1
"2014","04","MG","JUIZ DE FORA","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Campanha do Desarmamento","S",1
"2014","04","MG","JUIZ DE FORA","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".32","Campanha do Desarmamento","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","MG","JUIZ DE FORA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","MG","LAGOA SANTA","Revolver","SMITH & WESSON",".32","Apostilada no Exercito","N",1
"2014","04","MG","LIBERDADE","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","MG","MATEUS LEME","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","N",1
"2014","04","MG","MOEDA","Espingarda","F.B.","12","Furto de Arma de Fogo","N",1
"2014","04","MG","NEPOMUCENO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MG","NOVA LIMA","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","MG","NOVA LIMA","Espingarda","WINCHESTER",".44 Magnum","Apostilada no Exercito","N",1
"2014","04","MG","NOVA LIMA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2014","04","MG","NOVA LIMA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","N",1
"2014","04","MG","NOVA PONTE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2014","04","MG","NOVO CRUZEIRO","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2014","04","MG","PARÁ DE MINAS","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","MG","PARÁ DE MINAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","MG","PARAGUAÇU","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Campanha do Desarmamento","N",1
"2014","04","MG","PARAOPEBA","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","N",1
"2014","04","MG","PERDIZES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","N",1
"2014","04","MG","POÇOS DE CALDAS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apreensão de Arma de Fogo","S",1
"2014","04","MG","POÇOS DE CALDAS","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apreensão de Arma de Fogo","S",1
"2014","04","MG","POÇOS DE CALDAS","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apreensão de Arma de Fogo","S",1
"2014","04","MG","POÇOS DE CALDAS","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","S",1
"2014","04","MG","POÇOS DE CALDAS","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".32","Campanha do Desarmamento","S",1
"2014","04","MG","POÇOS DE CALDAS","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","S",1
"2014","04","MG","POÇOS DE CALDAS","Rifle","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","S",1
"2014","04","MG","PRATA","Espingarda","ZBROJOVKA BRNO",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","MG","PRATA","Pistola","BERETTA (PIETRO BERETTA S.P.A.)","6,35mm","Furto de Arma de Fogo","N",1
"2014","04","MG","PRATA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".38","Furto de Arma de Fogo","N",1
"2014","04","MG","QUARTEL GERAL","Espingarda","SAUER (J.P. SAUER & SOHN)","12","Apostilada no Exercito","N",1
"2014","04","MG","RIBEIRÃO DAS NEVES","Pistola","TAURUS ARMAS S.A.",".380","Sub Judice","S",1
"2014","04","MG","RIO NOVO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","MG","SÃO VICENTE DE MINAS","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Campanha do Desarmamento","N",1
"2014","04","MG","TEÓFILO OTONI","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2014","04","MG","TEÓFILO OTONI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2014","04","MG","TEÓFILO OTONI","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2014","04","MG","TIMÓTEO","Espingarda","DAMASCO",".32","Furto de Arma de Fogo","N",1
"2014","04","MG","TIMÓTEO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Furto de Arma de Fogo","N",1
"2014","04","MG","TIMÓTEO","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2014","04","MG","TIMÓTEO","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","N",1
"2014","04","MG","TIMÓTEO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MG","TRÊS CORAÇÕES","Revolver","H. SCHMIDT OSTHEIM (HERBERT SCHMIDT)",".38","Campanha do Desarmamento","N",1
"2014","04","MG","TRÊS CORAÇÕES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","MG","TRÊS MARIAS","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2014","04","MG","TRÊS PONTAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2014","04","MG","TRÊS PONTAS","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2014","04","MG","UBERABA","Revolver","TAURUS ARMAS S.A.",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","MG","UBERABA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MG","VIÇOSA","Pistola","TAURUS ARMAS S.A.","7,65mm","Campanha do Desarmamento","N",1
"2014","04","MS","BANDEIRANTES","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Campanha do Desarmamento","N",1
"2014","04","MS","BANDEIRANTES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","MS","CAMPO GRANDE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2014","04","MS","CAMPO GRANDE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Campanha do Desarmamento","S",2
"2014","04","MS","CAMPO GRANDE","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2014","04","MS","CAMPO GRANDE","Revolver","SMITH & WESSON",".38","Apreensão de Arma de Fogo","S",1
"2014","04","MS","CAMPO GRANDE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","MS","CAMPO GRANDE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","MS","CASSILÂNDIA","Revolver","TAURUS ARMAS S.A.",".32","Remetida ao Exército para destruição","N",1
"2014","04","MS","DOURADOS","Revolver","SMITH & WESSON",".38","Furto de Arma de Fogo","S",1
"2014","04","MS","DOURADOS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","MS","DOURADOS","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","MS","DOURADOS","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","MS","TRÊS LAGOAS","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MS","TRÊS LAGOAS","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Furto de Arma de Fogo","S",1
"2014","04","MS","TRÊS LAGOAS","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","MS","TRÊS LAGOAS","Revolver","SMITH & WESSON",".38","Furto de Arma de Fogo","S",1
"2014","04","MT","CÁCERES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","MT","CÁCERES","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2014","04","MT","CÁCERES","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2014","04","MT","CAMPO VERDE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MT","CANARANA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MT","COCALINHO","Espingarda","TAURUS ARMAS S.A.",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","MT","COLÍDER","Espingarda","MOSSBERG (O.F. MOSSBERG & SONS)","20","Apostilada no Exercito","N",1
"2014","04","MT","COLÍDER","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2014","04","MT","CUIABÁ","Carabina","CHAPINA (EMPRESA IRMÃOS CHAPINA)",".32","Apostilada no Exercito","S",1
"2014","04","MT","CUIABÁ","Carabina","HUSQVARNA (HUSQVARNA VAPENFABRIK)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","MT","CUIABÁ","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Furto de Arma de Fogo","S",1
"2014","04","MT","CUIABÁ","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Roubo de Arma de Fogo","S",1
"2014","04","MT","CUIABÁ","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","MT","CUIABÁ","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","MT","CUIABÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","MT","JUARA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","MT","LUCAS DO RIO VERDE","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","MT","MIRASSOL D´OESTE","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","MT","PEIXOTO DE AZEVEDO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Remetida ao Exército para destruição","N",1
"2014","04","MT","PEIXOTO DE AZEVEDO","Revolver","TAURUS ARMAS S.A.",".38","Remetida ao Exército para destruição","N",1
"2014","04","MT","PONTES E LACERDA","Revolver","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","N",1
"2014","04","MT","PONTES E LACERDA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2014","04","MT","PRIMAVERA DO LESTE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","MT","SINOP","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MT","SINOP","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MT","SORRISO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","MT","SORRISO","Pistola","BERSA",".22 LR","Apostilada no Exercito","N",1
"2014","04","MT","SORRISO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","MT","TANGARÁ DA SERRA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MT","TANGARÁ DA SERRA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","MT","TANGARÁ DA SERRA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","MT","TANGARÁ DA SERRA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","MT","VÁRZEA GRANDE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","16","Furto de Arma de Fogo","S",1
"2014","04","MT","VÁRZEA GRANDE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","PA","ALTAMIRA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Recuperação de Arma de Fogo","S",1
"2014","04","PA","BELÉM","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","PA","BELÉM","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","PA","BELTERRA","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Furto de Arma de Fogo","N",1
"2014","04","PA","MONTE ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","N",1
"2014","04","PA","SANTA MARIA DAS BARREIRAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","PA","SANTARÉM","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Apostilada no Exercito","S",1
"2014","04","PA","SANTARÉM","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","S",1
"2014","04","PA","SANTARÉM","Revolver","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","S",1
"2014","04","PA","SANTARÉM","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","PB","CAMPINA GRANDE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Furto de Arma de Fogo","S",1
"2014","04","PB","JOÃO PESSOA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","S",1
"2014","04","PB","JOÃO PESSOA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","PB","JOÃO PESSOA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","PB","JOÃO PESSOA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",2
"2014","04","PB","PRINCESA ISABEL","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2014","04","PE","ABREU E LIMA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","PE","AFRÂNIO","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","N",2
"2014","04","PE","ALIANÇA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",2
"2014","04","PE","CAMARAGIBE","Pistola","IMBEL",".380","Campanha do Desarmamento","S",1
"2014","04","PE","CARUARU","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","PE","CUSTÓDIA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Campanha do Desarmamento","N",1
"2014","04","PE","ESCADA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","PE","FLORES","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","PE","GARANHUNS","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2014","04","PE","MIRANDIBA","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Campanha do Desarmamento","N",1
"2014","04","PE","PALMARES","Pistola","IMBEL",".380","Campanha do Desarmamento","N",1
"2014","04","PE","PARNAMIRIM","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","N",1
"2014","04","PE","PAULISTA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","PE","PETROLINA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Remetida ao Exército para destruição","S",1
"2014","04","PE","PETROLINA","Pistola","TAURUS ARMAS S.A.",".40 S&W","Furto de Arma de Fogo","S",1
"2014","04","PE","PETROLINA","Rifle","PUMA",".38","Furto de Arma de Fogo","S",1
"2014","04","PE","RECIFE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Campanha do Desarmamento","S",2
"2014","04","PE","RECIFE","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Campanha do Desarmamento","S",1
"2014","04","PE","RECIFE","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2014","04","PE","RECIFE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","PE","RECIFE","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2014","04","PE","RECIFE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","PE","RECIFE","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",4
"2014","04","PE","RECIFE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","PE","SERRA TALHADA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".40 S&W","Furto de Arma de Fogo","N",1
"2014","04","PE","SERRA TALHADA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","PE","SERRA TALHADA","Rifle","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","PI","TERESINA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2014","04","PI","TERESINA","Pistola","TAURUS ARMAS S.A.","9 mm","Furto de Arma de Fogo","S",1
"2014","04","PI","TERESINA","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","PR","APUCARANA","Revolver","TAURUS ARMAS S.A.",".38","Roubo de Arma de Fogo","S",1
"2014","04","PR","BORRAZÓPOLIS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","PR","CASCAVEL","Espingarda","BERETTA (PIETRO BERETTA S.P.A.)","12","Apostilada no Exercito","S",1
"2014","04","PR","CASCAVEL","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","PR","CASCAVEL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",1
"2014","04","PR","CORNÉLIO PROCÓPIO","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","N",1
"2014","04","PR","CRUZEIRO DO IGUAÇU","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Extravio/Perda de Arma de Fogo","N",1
"2014","04","PR","CURITIBA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Furto de Arma de Fogo","S",1
"2014","04","PR","CURITIBA","Pistola","IMBEL",".380","Recuperação de Arma de Fogo","S",1
"2014","04","PR","CURITIBA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2014","04","PR","CURITIBA","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2014","04","PR","CURITIBA","Revolver","DOBERMAN",".32","Campanha do Desarmamento","S",1
"2014","04","PR","CURITIBA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","PR","CURITIBA","Revolver","SMITH & WESSON",".38","Campanha do Desarmamento","S",1
"2014","04","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",2
"2014","04","PR","FLOR DA SERRA DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Campanha do Desarmamento","N",1
"2014","04","PR","FOZ DO IGUAÇU","Revolver","TAURUS ARMAS S.A.",".38","Remetida ao Exército para destruição","S",1
"2014","04","PR","FRANCISCO BELTRÃO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Furto de Arma de Fogo","N",1
"2014","04","PR","FRANCISCO BELTRÃO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","PR","LONDRINA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2014","04","PR","LONDRINA","Pistola","TAURUS ARMAS S.A.",".380","Remetida ao Exército para destruição","S",1
"2014","04","PR","LONDRINA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","PR","MANGUEIRINHA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","PR","MARINGÁ","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","PR","ORTIGUEIRA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2014","04","PR","PALMITAL","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2014","04","PR","PATO BRANCO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Extravio/Perda de Arma de Fogo","N",1
"2014","04","PR","PINHAIS","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Furto de Arma de Fogo","S",1
"2014","04","PR","PINHÃO","Revolver","SMITH & WESSON",".38","Extravio/Perda de Arma de Fogo","N",1
"2014","04","PR","PONTA GROSSA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","S",1
"2014","04","PR","PONTA GROSSA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","PR","SANTA TEREZINHA DE ITAIPU","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","N",1
"2014","04","PR","SANTO ANTÔNIO DA PLATINA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","PR","SÃO JOÃO DO IVAÍ","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2014","04","PR","SÃO JOÃO DO IVAÍ","Rifle","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","PR","SÃO MIGUEL DO IGUAÇU","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36/.22LR (duplo cano)","Furto de Arma de Fogo","N",1
"2014","04","PR","TOLEDO","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2014","04","PR","UMUARAMA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","RJ","CAMBUCI","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RJ","CANTAGALO","Revolver","CASTELO (IND. DE ARMAS CASTELO)",".32","Campanha do Desarmamento","N",1
"2014","04","RJ","CANTAGALO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RJ","ITAPERUNA","Revolver","SMITH & WESSON",".32","Campanha do Desarmamento","S",1
"2014","04","RJ","MARICÁ","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RJ","MARICÁ","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","RJ","MARICÁ","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","RJ","NILÓPOLIS","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",1
"2014","04","RJ","NITERÓI","Pistola","IMBEL",".380","Campanha do Desarmamento","S",1
"2014","04","RJ","NOVA FRIBURGO","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",1
"2014","04","RJ","PARAÍBA DO SUL","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2014","04","RJ","RIO DE JANEIRO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","S",1
"2014","04","RJ","RIO DE JANEIRO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Campanha do Desarmamento","S",1
"2014","04","RJ","RIO DE JANEIRO","Pistola","IMBEL",".380","Campanha do Desarmamento","S",1
"2014","04","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2014","04","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",1
"2014","04","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
