ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2025;02;CE;FORTALEZA                          ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;6
2025;02;CE;ITAPIPOCA                          ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;CE;JUAZEIRO DO NORTE                  ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;CE;JUAZEIRO DO NORTE                  ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;CE;JUAZEIRO DO NORTE                  ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;4
2025;02;CE;MARACANAÚ                          ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;CE;PACAJUS                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;CE;QUIXADÁ                            ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;CE;SOBRAL                             ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;DF;BRASÍLIA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;DF;BRASÍLIA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;02;DF;BRASÍLIA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;3
2025;02;DF;BRASÍLIA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;DF;BRASÍLIA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;02;DF;BRASÍLIA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;DF;BRASÍLIA                           ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;7
2025;02;ES;ARACRUZ                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;7,65mm                                            ;M;1
2025;02;ES;CARIACICA                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;ES;CARIACICA                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;CARIACICA                          ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;ES;COLATINA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;02;ES;COLATINA                           ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;ES;GUARAPARI                          ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;ES;LINHARES                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;02;ES;LINHARES                           ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;SERRA                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;ES;SERRA                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;02;ES;SERRA                              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;ES;SERRA                              ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;ES;SERRA                              ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;SOORETAMA                          ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;SÃO MATEUS                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;ES;SÃO MATEUS                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;SÃO MATEUS                         ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;ES;VIANA                              ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;ES;VILA VELHA                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;BERSA                                                                 ;.380 ACP                                          ;F;1
2025;02;ES;VILA VELHA                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;2
2025;02;ES;VILA VELHA                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;02;ES;VILA VELHA                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;VILA VELHA                         ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;ES;VILA VELHA                         ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;ES;VITÓRIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;ES;VITÓRIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;02;GO;ANÁPOLIS                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;02;GO;ANÁPOLIS                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;APARECIDA DE GOIÂNIA               ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;GO;APARECIDA DE GOIÂNIA               ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;11
2025;02;GO;APARECIDA DE GOIÂNIA               ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;GO;BOM JESUS DE GOIÁS                 ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;CATALÃO                            ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;02;GO;CRIXÁS                             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;GO;FORMOSA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;GOIANIRA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;GO;GOIANÉSIA                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;2
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;3
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;6,35mm                                            ;M;1
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;1
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;5
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;GO;GOIÂNIA                            ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;GO;GOIÂNIA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;5
2025;02;GO;GOIÂNIA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;19
2025;02;GO;GOIÂNIA                            ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;GO;IACIARA                            ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;GO;ITUMBIARA                          ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;GO;JARAGUÁ                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;MAMBAÍ                             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;MINEIROS                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;MINEIROS                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;02;GO;MONTIVIDIU                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;MORRINHOS                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;02;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;1
2025;02;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;02;GO;SENADOR CANEDO                     ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;2
2025;02;GO;SENADOR CANEDO                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;02;GO;SÃO SIMÃO                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;TRINDADE                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;MA;CAXIAS                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;35
2025;02;MA;COLINAS                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;5
2025;02;MA;COLINAS                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;MA;GOVERNADOR EUGÊNIO BARROS          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MA;GOVERNADOR EUGÊNIO BARROS          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;MA;MONTES ALTOS                       ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;MA;PRESIDENTE DUTRA                   ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;02;MA;PRESIDENTE DUTRA                   ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;MA;SÃO DOMINGOS DO MARANHÃO           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;02;MA;SÃO DOMINGOS DO MARANHÃO           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;MA;TIMON                              ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;9
2025;02;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;32
2025;02;MG;BELO HORIZONTE                     ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;BETIM                              ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;CONTAGEM                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MG;CONTAGEM                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;02;MG;CONTAGEM                           ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;IGARAPÉ                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;ITABIRITO                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MG;ITABIRITO                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;11
2025;02;MG;LAGOA SANTA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;OURO PRETO                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;02;MG;OURO PRETO                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;02;MG;OURO PRETO                         ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MG;PEDRO LEOPOLDO                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;MG;POÇOS DE CALDAS                    ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MG;POÇOS DE CALDAS                    ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;02;MG;RIBEIRÃO DAS NEVES                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;MG;SABARÁ                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;MG;SANTA LUZIA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;MG;SÃO JOAQUIM DE BICAS               ;Defesa Pessoal         ;Vencido       ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;MG;SÃO JOÃO EVANGELISTA               ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;MG;VESPASIANO                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;MS;CORUMBÁ                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MT;BARRA DO GARÇAS                    ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;02;MT;CONFRESA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;MT;CONFRESA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;ALFA-PROJ (SPOL S.R.O.)                                               ;.380 ACP                                          ;M;1
2025;02;MT;CONFRESA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;2
2025;02;MT;LUCAS DO RIO VERDE                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;MT;LUCAS DO RIO VERDE                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PA;ANANINDEUA                         ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;PA;BELÉM                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ;.380                                              ;M;1
2025;02;PA;BELÉM                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;02;PA;REDENÇÃO                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;02;PA;SANTARÉM                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;PA;ULIANÓPOLIS                        ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;02;PB;BARRA DE SÃO MIGUEL                ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PB;JOÃO PESSOA                        ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;PB;LIVRAMENTO                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PE;BREJO DA MADRE DE DEUS             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;PE;BUENOS AIRES                       ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PE;CARUARU                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;5
2025;02;PE;JABOATÃO DOS GUARARAPES            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;PE;MORENO                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PE;OLINDA                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PE;PAULISTA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;02;PE;PETROLINA                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;02;PE;PETROLINA                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;5
2025;02;PE;RECIFE                             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;PE;RECIFE                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;PE;RIACHO DAS ALMAS                   ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PE;SANTA CRUZ DO CAPIBARIBE           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;02;PE;SANTA CRUZ DO CAPIBARIBE           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;02;PI;PARNAÍBA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;7,65mm                                            ;M;1
2025;02;PI;TERESINA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;02;PI;TERESINA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;PI;TERESINA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;PI;TERESINA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;02;PR;APUCARANA                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;02;PR;APUCARANA                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PR;ARAUCÁRIA                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;02;PR;CARLÓPOLIS                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;02;PR;COLOMBO                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;02;PR;COLOMBO                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;5
2025;02;PR;CRUZEIRO DO IGUAÇU                 ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
